"Gene","Accuracy","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ESPL1",0.815384615384615,159.317349159539,1.85830316303311,0.236967746435245,7.84200884292462,4.43395132619607e-15,6.22510479088176e-14
"GGT6",0.815384615384615,21.3508367776845,-2.09755547913429,0.417024672809415,-5.02981146176188,4.90962366688821e-07,2.26912885084755e-06
"OLFML2B",0.815384615384615,67.2140957054137,2.40704243919077,0.231424950490847,10.4009633969263,2.45439027264032e-25,1.29863622294455e-23
"ABCA9",0.815384615384615,283.255235690333,-1.33396709929959,0.209636593038328,-6.36323592158214,1.97546900243453e-10,1.50061254138907e-09
"THBD",0.815384615384615,246.406111439614,-1.46546118599289,0.22578013643913,-6.49065595009938,8.54634476803889e-11,6.85974641674478e-10
"PCBD1",0.815384615384615,2625.2720559327,-1.07972197539097,0.116289384098561,-9.28478539774409,1.62033371188453e-20,4.56079977352925e-19
"KRT7",0.815384615384615,316.050513933543,-1.03497048228393,0.432234735423885,-2.39446392772889,0.0166446806053394,0.0325344648559248
"ITGA6",0.815384615384615,809.31309609969,1.34481207288092,0.153999198490817,8.73259137748763,2.48903017360231e-18,5.27362133353755e-17
"PEBP1",0.815384615384615,17015.7790590354,-1.04583276783407,0.116619055729743,-8.9679406276254,3.02109816799145e-19,7.15798202151841e-18
"E2F3",0.815384615384615,258.635485526413,1.23407434904495,0.109081864038194,11.3132862178892,1.1278463912483e-29,1.1576566068191e-27
"DACT3",0.815384615384615,33.8861780489378,-1.26642266029799,0.222442427752413,-5.69326037795077,1.24636092458966e-08,7.35112530710265e-08
"EVA1A",0.815384615384615,1103.26414864707,-1.33717150902705,0.151274730670531,-8.83935805471269,9.62701331405473e-19,2.14781476763949e-17
"RP11-434D9.1",0.815384615384615,142.078039262368,-1.57179120789079,0.29573836179131,-5.31480325504724,1.06772626942917e-07,5.4836125661914e-07
"ITGB3BP",0.815384615384615,128.790800696993,1.16762156281897,0.124461921869238,9.3813557213563,6.51298165376451e-21,1.94040093413899e-19
"NGF",0.815384615384615,17.2740922887453,-1.28551456925381,0.238292025970393,-5.39470242035513,6.86372102177988e-08,3.62504305892113e-07
"LUM",0.815384615384615,795.627667684232,-1.17684209334359,0.38100326179483,-3.08879794834229,0.00200968065959354,0.00490070549025128
"ZNF74",0.815384615384615,117.390345006447,1.11750195729781,0.123727805977264,9.03193868565937,1.68656918595638e-19,4.12733460098238e-18
"ZMYND12",0.815384615384615,56.016193426418,-1.19326763098309,0.200709511271262,-5.94524705593235,2.76040201321997e-09,1.79543568472937e-08
"BGN",0.815384615384615,3318.78695799344,-1.84231975695937,0.236709729831848,-7.78303349958663,7.08058745437318e-15,9.69259681313064e-14
"FERMT2",0.815384615384615,1431.21741660797,-1.00209061652584,0.110270525175187,-9.08756546623692,1.0128141936097e-19,2.55605792319502e-18
"PCDH18",0.815384615384615,57.0047338120573,-1.24272225941035,0.16798861588668,-7.39765759037297,1.38607696488394e-13,1.62284416267427e-12
"RIBC2",0.815384615384615,13.15334506126,3.28108785595004,0.347220766768289,9.44957263497897,3.40216897011132e-21,1.05246223901804e-19
"SLC17A5",0.815384615384615,466.306705310346,1.06633171032867,0.105850431447451,10.0739476990989,7.2027656908246e-24,3.07233388820959e-22
"KMO",0.815384615384615,500.166771625581,-1.95222935700732,0.224889246174822,-8.68084797389432,3.92828934636582e-18,8.15063920951673e-17
"HPS3",0.815384615384615,222.197365961907,1.01973436653163,0.142813121291465,7.14034086861299,9.3099755685329e-13,9.74896071790713e-12
"CRTAC1",0.807692307692308,5.92127153014474,-2.01050800125006,0.343960191751163,-5.84517641711444,5.06031688110284e-09,3.15704649403512e-08
"IGF2BP2",0.807692307692308,335.303068220702,2.75728543502852,0.262488596988239,10.5044008260369,8.24446789378687e-26,4.68660084889865e-24
"AGTR1",0.807692307692308,1028.73517612159,-1.04158519239924,0.194146337643143,-5.3649489608903,8.09721123842389e-08,4.23340158484048e-07
"UGP2",0.807692307692308,6099.42696504992,-1.02192767991829,0.153059691092769,-6.67666106355135,2.44447393165352e-11,2.1246881737484e-10
"FGL1",0.807692307692308,15694.1978662799,-1.71287929009937,0.222259611189513,-7.70666015715674,1.29153127694063e-14,1.70606641803417e-13
"BRIP1",0.807692307692308,89.4823091004898,1.47506095060911,0.170967878740181,8.62770809042297,6.25935855274985e-18,1.25741249820386e-16
"FANCA",0.807692307692308,103.199223641805,1.41751314717401,0.147374181422958,9.61846324428973,6.68219903964705e-22,2.26757614139799e-20
"GPT2",0.807692307692308,2979.54458394674,-1.75292799261516,0.181446051327972,-9.66087704739667,4.42062948603332e-22,1.52506467114366e-20
"PALM2",0.807692307692308,192.99719706559,-1.4055125550554,0.157807390110069,-8.90650655888216,5.26658499746109e-19,1.20935779451581e-17
"URB2",0.807692307692308,115.686727261573,1.0511785953644,0.100968498420358,10.4109560091511,2.20991121330594e-25,1.17570514513024e-23
"FCGR3A",0.807692307692308,650.910950674246,-1.13797803082367,0.20126166658149,-5.65422144292396,1.56554267040799e-08,9.11888580108509e-08
"LY6E",0.807692307692308,3141.09645059215,-2.15679128192771,0.245608097036543,-8.78143395087991,1.61403516755298e-18,3.50145582875869e-17
"ANG",0.807692307692308,2221.25124471117,-2.01915678343039,0.203750864456604,-9.90992989804193,3.7691053920709e-23,1.47553872545654e-21
"GDF6",0.807692307692308,8.88908769303631,-1.92184580248583,0.317882960708576,-6.0457653917717,1.48702350302506e-09,1.00453624920632e-08
"AOX1",0.807692307692308,14148.1815758034,-1.61857349362292,0.232300461428216,-6.96758621860542,3.22424861152397e-12,3.13972422620007e-11
"ANO10",0.807692307692308,279.097928434193,1.02088329265581,0.113273950747011,9.01251599262993,2.01382359712907e-19,4.88293387724584e-18
"ZWILCH",0.807692307692308,91.1045232290555,1.2072229825673,0.111081743127395,10.8678793524404,1.63967700981178e-27,1.23073224240343e-25
"HMGA1",0.807692307692308,709.64192076595,1.87659760731848,0.17078404544534,10.9881318388086,4.35854103880322e-28,3.69116326808035e-26
"HMGB2",0.807692307692308,537.365191308022,1.16564686905095,0.117052764268637,9.95830279049012,2.3198914186621e-23,9.35947304573564e-22
"ZNF605",0.807692307692308,165.905044322587,1.12095325057479,0.11449915055133,9.79005735131864,1.24225404916206e-22,4.55044080959138e-21
"IGSF3",0.807692307692308,220.605088834765,2.60136349548088,0.24203184294425,10.7480216810979,6.05462659722551e-27,4.10922414477118e-25
"FSD1L",0.807692307692308,61.4616197496513,1.5023191446203,0.155322695852151,9.67224484727162,3.95603595135545e-22,1.37622673431106e-20
"CEP55",0.807692307692308,64.7362660806037,3.05724760433678,0.257484643403776,11.8735143343774,1.62495231298718e-32,2.68190993111657e-30
"GPRIN2",0.807692307692308,17.337572248433,-1.49926534915743,0.377947492207746,-3.96686148226466,7.28252885120567e-05,0.000234266775271121
"BARD1",0.807692307692308,80.1135236847848,1.61233357738582,0.15064193539226,10.7030859181902,9.8444061656287e-27,6.38304264060675e-25
"RP5-1013A22.2",0.807692307692308,6.49008254238975,-1.60446331686178,0.317512243196524,-5.0532329106714,4.34393630565166e-07,2.02442903588271e-06
"AFM",0.807692307692308,6005.0111831945,-2.09744037345356,0.255906911865516,-8.19610677243372,2.48297805553842e-16,4.08496178734222e-15
"APOL1",0.807692307692308,2702.8311444571,-1.08869993524417,0.159641555842048,-6.81965249901068,9.12609917825217e-12,8.41838453254585e-11
"PLP1",0.807692307692308,5.87455873017844,-4.29154301866107,0.425728458585646,-10.0804701497251,6.74028286514348e-24,2.88716529271655e-22
"TMEM132E",0.807692307692308,16.5405253821521,-1.71129241047034,0.318102903180735,-5.37968183678614,7.46175931293856e-08,3.92022399208246e-07
"MT1A",0.807692307692308,225.555409448138,-2.25074851535585,0.325396703603074,-6.91693705078637,4.61513033711128e-12,4.42443254232371e-11
"CTD-2314B22.3",0.807692307692308,38.7781384264097,3.05379293949261,0.346251810589181,8.81957247904723,1.14897557285591e-18,2.52461743118899e-17
"ALDH5A1",0.807692307692308,2603.50012128835,-1.075712880552,0.138281948365413,-7.77912730669228,7.30265464442209e-15,9.98247115817284e-14
"SELE",0.807692307692308,97.2454069452821,-2.17280860791525,0.229007375509675,-9.48794161358117,2.35641212915075e-21,7.44011516604031e-20
"BHMT",0.807692307692308,8515.96675971145,-1.66889762572308,0.297602211914278,-5.6078132450299,2.0489894565211e-08,1.17278907848325e-07
"MT-ND2",0.807692307692308,192323.942516681,-1.01362206741013,0.137896375867011,-7.35060701223705,1.97308739461395e-13,2.25380427207023e-12
"TAT",0.807692307692308,14095.5301103695,-2.36058946781931,0.326757847015397,-7.22427782341239,5.03771739596325e-13,5.4379641366756e-12
"RBM12B",0.807692307692308,134.895397693611,1.10721805245502,0.0987531952091783,11.2119719276902,3.56168718402484e-29,3.43720562530078e-27
"PIF1",0.807692307692308,42.2585364849295,2.21464277851785,0.208109822273074,10.6417023200946,1.90614535028692e-26,1.19074645451902e-24
"TSPYL5",0.807692307692308,34.2324076751496,-1.81458009675841,0.212110900796469,-8.55486488409942,1.18006872896773e-17,2.28982207341714e-16
"ACLY",0.807692307692308,1211.35912318354,1.28114178191765,0.113454302074847,11.2921392885787,1.43500794866258e-29,1.45748639485142e-27
"OSBP2",0.807692307692308,59.9034083029377,1.99541892798677,0.181741267106463,10.9794487501722,4.79842886967806e-28,4.01685192525672e-26
"SHCBP1",0.807692307692308,47.9188562061993,2.67974843844783,0.266684012209316,10.0484030379164,9.33681769309259e-24,3.95358426164655e-22
"AACS",0.807692307692308,178.600075823449,1.31110188250939,0.131938490338972,9.93722058772198,2.86715310296112e-23,1.14402559525844e-21
"SQLE",0.807692307692308,1427.68141200837,2.28185747390639,0.236326149455647,9.65554374394208,4.65682191915161e-22,1.604642504241e-20
"SCARA5",0.807692307692308,24.8431040494929,-2.24453709629809,0.372400147808119,-6.02721859674072,1.66805328575147e-09,1.11783877251267e-08
"SMARCC1",0.807692307692308,871.729542256444,1.15298359713706,0.109410750430379,10.5381198154813,5.76397162048764e-26,3.36208529381375e-24
"PSMC3IP",0.807692307692308,26.2051919309378,1.45108761130878,0.16096814562377,9.01475012764572,1.97319769822292e-19,4.78842495722467e-18
"SASS6",0.807692307692308,64.5080642794393,1.45875148593505,0.133003563967544,10.9677623848562,5.46070589685117e-28,4.47577657754777e-26
"HPD",0.807692307692308,13816.5157030795,-1.99532930616908,0.339185090945247,-5.88271524732547,4.03589948049243e-09,2.55135599802707e-08
"RP11-622A1.2",0.807692307692308,407.785700927684,-1.43661936263143,0.258594415581986,-5.55549260179577,2.76829940511391e-08,1.55328493567218e-07
"PTCHD4",0.807692307692308,15.0550425285033,-1.96899575109499,0.31055720059076,-6.34020318108695,2.29462345483084e-10,1.72948163248382e-09
"TRIM59",0.807692307692308,39.7313108709018,2.1314870138509,0.187148773470477,11.3892652050276,4.72961238584975e-30,5.18436907864768e-28
"CTC-537E7.3",0.807692307692308,27.3397952745149,-2.52732733433251,0.342387404494288,-7.38148454399314,1.56534189797572e-13,1.81662211156208e-12
"APOC3",0.807692307692308,40204.3057069617,-1.78694223395752,0.205638718318301,-8.68971684209572,3.63343951138682e-18,7.59857098104855e-17
"POLA2",0.807692307692308,130.664585538581,1.15845534899476,0.118116172790074,9.80776232103006,1.04254734760351e-22,3.86767756745679e-21
"MMRN1",0.807692307692308,149.918493867396,-2.15615583831492,0.271653644160918,-7.93715042908715,2.06879086085484e-15,3.03047084851797e-14
"PLXDC1",0.807692307692308,57.2039870351086,1.55121371061182,0.196760029127932,7.88378471728745,3.1761129815486e-15,4.52475379539107e-14
"RP11-152F13.7",0.807692307692308,16.9806618831901,1.63898566999989,0.187515530521904,8.74053293312918,2.32013330295122e-18,4.9373796471888e-17
"SLC34A2",0.807692307692308,50.186770034261,-1.37621158381392,0.418090963266362,-3.29165589483728,0.000995993971349922,0.00257972651625257
"MT-ND4",0.807692307692308,342705.365407142,-1.16996961832153,0.134986406359225,-8.66731436058839,4.42432174167613e-18,9.1018199682867e-17
"ACAT1",0.807692307692308,5275.35551853789,-1.54181519554145,0.14870570788451,-10.3682314382907,3.45866487033005e-25,1.80048919629655e-23
"CAMK2B",0.807692307692308,105.260521840722,-2.1230606031452,0.328707992461451,-6.45880432430978,1.05533462587868e-10,8.3712070487504e-10
"NPY5R",0.807692307692308,8.0843629570539,-2.13878596167257,0.300092817326391,-7.12708148341437,1.02519407768304e-12,1.0662312054614e-11
"TIMD4",0.807692307692308,38.2081377739563,-2.52298772044332,0.31695075770206,-7.96018832305484,1.7177762928418e-15,2.55232561403931e-14
"KNTC1",0.807692307692308,217.551614559026,2.08443187035775,0.159933354951654,13.0331278987291,7.92893366485461e-39,3.97102870856374e-36
"ECHDC2",0.807692307692308,4562.81598779469,-1.08699597113667,0.16790486577005,-6.47388011152301,9.55177003590173e-11,7.61833651847538e-10
"NUP205",0.807692307692308,413.364508968006,1.1347667449898,0.104917772395616,10.8157723813551,2.89840794050582e-27,2.083984006332e-25
"NAP1L5",0.807692307692308,84.3345556315317,-1.20945171494441,0.17103254584377,-7.07147115759584,1.53299669778568e-12,1.55919075900835e-11
"LARP1B",0.807692307692308,790.426009759257,-1.16008531682688,0.110055823317139,-10.5408808172191,5.59721821067743e-26,3.27138822100117e-24
"ANKS6",0.807692307692308,154.902955921086,1.44376171398492,0.189454720549306,7.62061620739176,2.5246755967545e-14,3.22359458173735e-13
"RXFP1",0.807692307692308,15.6380405276621,-1.63803136798133,0.25480441951816,-6.42858303273892,1.28798892546704e-10,1.00492888280866e-09
"JAM2",0.807692307692308,79.2071952413172,-1.06554682745172,0.178623823124257,-5.96531195455653,2.44167100241848e-09,1.6021156376384e-08
"RP5-890E16.2",0.807692307692308,6.89182465006304,2.26259314067001,0.261468671381044,8.65340053444754,4.99872095487357e-18,1.02183565304129e-16
"EHHADH",0.807692307692308,4745.5739382446,-1.57613348145976,0.181576195089047,-8.68028697642225,3.94771465085569e-18,8.17925928516805e-17
"KIF20B",0.807692307692308,133.953265478342,1.31404737352457,0.142498091956673,9.22150855131525,2.92949303981487e-20,7.95288914210677e-19
"DAK",0.807692307692308,2137.82105901466,-1.47780248353364,0.196205517893687,-7.53191092380175,5.00030668306629e-14,6.1510900895139e-13
"KIAA0196",0.807692307692308,436.591052901224,1.22044602364964,0.120081566177971,10.163475231834,2.88602169447078e-24,1.30784958160667e-22
"AL589743.1",0.807692307692308,45.783347621838,3.49420030351611,0.297224201894076,11.756109634576,6.56920320542432e-32,9.49364252294356e-30
"CTC-261N6.1",0.807692307692308,4.91066980996151,2.82146245854543,0.521149133084643,5.4139252652027,6.16579090224611e-08,3.27728992000814e-07
"TMEM150B",0.807692307692308,96.6161734859834,2.60880893840635,0.208769504949862,12.4961207290925,7.83838295006767e-36,2.29989240336935e-33
"LECT2",0.807692307692308,739.309336612681,-1.98843258061924,0.274895967777102,-7.23340031757595,4.71048236050908e-13,5.10941342823255e-12
"ALPL",0.807692307692308,769.793753149731,-1.59816045028876,0.28423276708979,-5.622717136564,1.87977062807808e-08,1.08275980972461e-07
"MRO",0.807692307692308,30.3613974962259,-2.18430612248506,0.230144832881528,-9.49100657675632,2.28813965244222e-21,7.24029200698711e-20
"RP11-348J24.2",0.807692307692308,4.4306722143591,3.73837301059103,0.40119560290775,9.31808071548237,1.18463735304216e-20,3.39697392212917e-19
"MCC",0.807692307692308,435.399382038419,-1.35234062386916,0.183533578414488,-7.36835534702575,1.72745831631717e-13,1.99449398961266e-12
"CTNNA3",0.807692307692308,60.6472135958023,-1.71214093779474,0.279013964286486,-6.13639873607455,8.44131287297497e-10,5.90424407257831e-09
"SIGIRR",0.807692307692308,729.904569915105,-1.53507429188409,0.182211152957484,-8.42469995369752,3.61675864115316e-17,6.63674068276797e-16
"ACMSD",0.807692307692308,729.695257764469,-1.10373500619929,0.18276929638113,-6.03895199058854,1.55118384719679e-09,1.04423611572126e-08
"ABCA8",0.807692307692308,883.038222480244,-1.90962471021596,0.248682071686586,-7.6789802226783,1.60359987933136e-14,2.09448602944323e-13
"PDE1A",0.807692307692308,38.9605920872285,-1.47340672467245,0.193867173039282,-7.60008361175156,2.9593948072211e-14,3.74899696293757e-13
"MAGI2-AS3",0.807692307692308,433.602912134778,-1.88021688289158,0.220609185094447,-8.52284043425765,1.55687207412875e-17,2.96745538118713e-16
"PLA2G5",0.807692307692308,62.0484286700479,-1.47425136341448,0.236547150941188,-6.23237843934556,4.59406006482416e-10,3.31713290487229e-09
"CYP8B1",0.807692307692308,4676.18684063716,-2.04016625212464,0.311710397955683,-6.54506960789511,5.94676807156548e-11,4.88937783591379e-10
"GTF2IRD1",0.807692307692308,144.205641171309,1.0711245887492,0.128661083409198,8.32516375866786,8.42122428187799e-17,1.4771722399758e-15
"ALDH1B1",0.807692307692308,2357.73860492537,-1.49901310954686,0.166028992114888,-9.02862259447783,1.73846119625239e-19,4.25074249400164e-18
"RP11-739N20.2",0.807692307692308,5.41397181870184,1.92636212492366,0.255976050512545,7.52555608646385,5.24964130411289e-14,6.44239884249562e-13
"ZNF675",0.807692307692308,68.7666961941141,1.08456999058598,0.164712613958193,6.58462011210184,4.56049922657064e-11,3.81767670125141e-10
"AKR7A3",0.807692307692308,2031.88501571328,-2.10961999136135,0.273108677935681,-7.72447073929367,1.12319037208328e-14,1.49593919891221e-13
"RP11-685F15.1",0.807692307692308,5.16399118547178,-3.78873989492614,0.418606022117229,-9.05084899582528,1.41861012182225e-19,3.49514731286622e-18
"TCOF1",0.807692307692308,447.64197786895,1.06046504747859,0.0976508157800016,10.8597663932243,1.79207051903627e-27,1.33311275807927e-25
"TRIM22",0.807692307692308,621.526622933794,-1.50850959664616,0.176210940662118,-8.56081688786113,1.12070582797708e-17,2.18192110530014e-16
"SLC25A47",0.807692307692308,4090.11917280249,-3.03772039583096,0.353113096481616,-8.60268402984342,7.78731463029273e-18,1.54617850567835e-16
"GRIN2B",0.807692307692308,37.7793457555298,-1.68001890882053,0.341544794851007,-4.91888306935964,8.7039442477925e-07,3.87541650076451e-06
"CTD-2044J15.2",0.807692307692308,438.326580612859,-1.37184497410175,0.180732175141073,-7.59048560684304,3.18708790010186e-14,4.02165635630577e-13
"CTD-2536I1.1",0.807692307692308,16.6180488969214,-1.25889751262709,0.209884606761099,-5.99804593607012,1.99706034713811e-09,1.32383863449721e-08
"PLK4",0.807692307692308,43.2732109921207,1.99956409942425,0.184408342198642,10.8431325588858,2.14981276580193e-27,1.57696366719734e-25
"NPW",0.807692307692308,452.75323217766,-1.35549412352333,0.328992126833118,-4.12014152609466,3.78639747516809e-05,0.000127521476937603
"CYP2A7",0.807692307692308,579.06409331841,-2.15978335129615,0.432049780695702,-4.99892245707981,5.76515797973102e-07,2.63726470858625e-06
"HNF4A-AS1",0.807692307692308,158.067397431292,-1.4372125901872,0.214947376503693,-6.68634627491023,2.28811257488891e-11,1.99475072255021e-10
"SPAG7",0.807692307692308,514.345744752979,-1.04644546271058,0.100735683321384,-10.3880316111227,2.81094254657662e-25,1.47121187554879e-23
"NAB2",0.807692307692308,428.481873765226,-1.00007768933249,0.115095929344937,-8.6890795793073,3.65387652770734e-18,7.63032389481256e-17
"ABAT",0.807692307692308,6793.93925566503,-1.61732764381544,0.176271737719457,-9.175195438247,4.50756054920814e-20,1.19140690476249e-18
"ELN",0.807692307692308,227.236725743341,-1.28396608336351,0.240579998452507,-5.33696105920035,9.4517329034182e-08,4.89052257532048e-07
"LST1",0.807692307692308,96.4123922011631,-1.17684179437727,0.164559895901751,-7.15144955536367,8.58662754909549e-13,9.01751110072762e-12
"GADD45G",0.807692307692308,1585.5328688042,-2.21684798690306,0.231248400520711,-9.58643597928159,9.11803159922123e-22,3.02697807879061e-20
"RP1-228H13.5",0.807692307692308,25.3427189479194,1.39270668691211,0.150865303658877,9.23145781790338,2.66973246834527e-20,7.26127235397877e-19
"ALDOB",0.807692307692308,91938.5256398991,-1.99073691647362,0.285027101845221,-6.98437763842771,2.86121488145905e-12,2.80690881042291e-11
"FANCG",0.807692307692308,109.114529275359,1.16419730285292,0.126297748254989,9.21787853653938,3.03036165442915e-20,8.21904251520616e-19
"CEP72",0.807692307692308,77.5640709685838,1.28544097477931,0.131212988143331,9.79659859110254,1.16440744828293e-22,4.29234867483789e-21
"HERC5",0.807692307692308,149.512663902163,-1.04467651310658,0.172518471622341,-6.05544729954175,1.40028013597538e-09,9.50358350229274e-09
"CENPH",0.807692307692308,56.3887148849793,1.7850489672501,0.166139866405714,10.7442542591855,6.30695316382788e-27,4.27049826347022e-25
"EPHA2",0.807692307692308,539.013892222353,-1.83300948051549,0.187568278760166,-9.77249187672756,1.47771998882013e-22,5.37231667524994e-21
"SLC22A1",0.807692307692308,5578.32161324778,-2.04600431831565,0.374280345984978,-5.46650215610778,4.59002845124436e-08,2.49543601818728e-07
"PSPH",0.807692307692308,262.357492345314,1.50290156117234,0.165660635867115,9.07217066568485,1.16669176769333e-19,2.91652861170016e-18
"ALAD",0.807692307692308,3670.08169338923,-1.04721903040888,0.131717425288592,-7.95049727182587,1.85764332001267e-15,2.74470107628322e-14
"GPR158",0.807692307692308,47.8362702810841,2.92802055261732,0.328810976830866,8.9048747120247,5.34463765307205e-19,1.22631148930835e-17
"VSIG2",0.807692307692308,44.7726927997292,-2.60288696661685,0.242403502762348,-10.7378273702947,6.76168809094696e-27,4.52565704299141e-25
"AMDHD1",0.8,2039.19000977952,-1.61616679533943,0.186562688604424,-8.66286183710743,4.60065869037969e-18,9.43118797728647e-17
"MSL3P1",0.8,87.3115070963918,1.55101444614844,0.165094904842707,9.39468390999802,5.73898800604973e-21,1.72039343240178e-19
"FREM2",0.8,169.82255206943,-1.59306313196368,0.423220799080589,-3.76414187446475,0.000167121985880373,0.000502282405158105
"PRIM2",0.8,58.8787626442606,1.19374263188188,0.144918588986484,8.23733269990106,1.76092304437909e-16,2.95160372724315e-15
"EPHA3",0.8,105.668030915218,-1.67650827455717,0.233416991860652,-7.18246028788698,6.84679529811139e-13,7.26125264036289e-12
"IGHA1",0.8,1202.84754102215,-1.94492533635684,0.353965911115058,-5.4946684844028,3.91445052394016e-08,2.15231797878883e-07
"TMCO3",0.8,471.232266289892,1.7446122706596,0.166596769800058,10.4720654113126,1.16082162148614e-25,6.48452816556333e-24
"SLC22A17",0.8,58.7127568784098,-1.27908913073641,0.262539264739771,-4.87199174570801,1.10478785798056e-06,4.8352987341599e-06
"G6PD",0.8,336.316345896627,2.63385986040712,0.215116177923596,12.2438948378053,1.81127530254732e-34,4.11046288971832e-32
"CCL2",0.8,364.261254022483,-2.00701665422492,0.251574775303358,-7.97781356181194,1.48948148059407e-15,2.23022979630395e-14
"CLEC4F",0.8,13.204065390592,-1.12574012585652,0.275930400181805,-4.0797973877282,4.50749711921358e-05,0.000150153413209766
"RP11-250B2.6",0.8,27.3858172163549,-1.43944227043406,0.195048218902182,-7.37993035022765,1.58372360452542e-13,1.83648715625766e-12
"AIM1L",0.8,31.5377788492571,2.38737239044705,0.282939935906686,8.43773567275568,3.23544291434938e-17,5.94830036557094e-16
"SLCO2B1",0.8,3412.70532013491,-1.07889771893524,0.170907666445464,-6.31275203373929,2.74116526878157e-10,2.04167612121967e-09
"GLYAT",0.8,2250.36868413979,-2.73597617405871,0.339663272001908,-8.05496619617839,7.95007770921035e-16,1.23099071053914e-14
"KCNJ8",0.8,464.608964040734,-1.21847244788894,0.170903562843371,-7.12959067451182,1.00667844041235e-12,1.04885205656736e-11
"FMO2",0.8,82.8556647338826,-1.71383433778907,0.269230918112423,-6.36566687735852,1.94443035869312e-10,1.47896865826965e-09
"RP1-232P20.1",0.8,11.5817534976419,-1.71733147289097,0.342351384134421,-5.01628313036607,5.26806790515451e-07,2.42322781486822e-06
"HIC1",0.8,92.4297508479585,-1.2088933688836,0.180619317933269,-6.6930458088112,2.18572679009203e-11,1.91353200116315e-10
"SUV39H2",0.8,95.4525785472474,1.17624231156731,0.109285283551197,10.7630439648013,5.14423414255612e-27,3.50773975053921e-25
"TTC39B",0.8,218.060679012655,-1.33182875271488,0.149564803847062,-8.90469360743951,5.35337017719119e-19,1.22734567408879e-17
"PCDH7",0.8,21.2110565076235,-1.22098063981332,0.330578163140992,-3.69347033758117,0.000221214324504267,0.000649692121920833
"CSAD",0.8,624.609699861197,-1.35300083518863,0.147699907889803,-9.16047176006418,5.16709292284941e-20,1.35586011944833e-18
"SLC4A4",0.8,681.437862716788,-1.48702947943486,0.215906718007267,-6.88737012520756,5.68332177323187e-12,5.38100165804561e-11
"SNHG3",0.8,147.483446283714,1.60430202266058,0.163075763826508,9.83777101524025,7.74067613037451e-23,2.9125797957917e-21
"ACOT12",0.8,1006.80362955107,-1.42674409809413,0.239556505590843,-5.95577270830197,2.58845871724115e-09,1.69193404181865e-08
"SOD1",0.8,8363.7114220844,-1.10890664654289,0.130923246115996,-8.46989881048637,2.45606303062784e-17,4.59688910526273e-16
"CYBRD1",0.8,446.678867513399,-1.33987411682142,0.188103409241445,-7.12307194337766,1.05547689735205e-12,1.09576457878064e-11
"LRRC55",0.8,24.3326922823063,-3.09910182442628,0.330735016112049,-9.37034687423706,7.22945415846812e-21,2.13632944450846e-19
"GLP2R",0.8,13.1038167092177,-1.80489679414874,0.305537966295203,-5.90727501408087,3.47812854150326e-09,2.22538938047548e-08
"DAGLA",0.8,66.0600681997418,1.70265732165254,0.217326752169481,7.83455007105952,4.70524542998866e-15,6.59006601978354e-14
"NR3C2",0.8,162.408131280994,-1.34915127947736,0.16883693534294,-7.99085387765998,1.34007316828716e-15,2.0232040224743e-14
"GAS2L3",0.8,115.765964692596,1.73793947743405,0.176405396997654,9.85196318827571,6.72179828166114e-23,2.54238016257413e-21
"AKR1C5P",0.8,22.996449632348,-1.50362668188114,0.333944045577623,-4.50263061070701,6.71174812816027e-06,2.59259121844148e-05
"PLGLB2",0.8,87.6440754491162,-1.26816439518145,0.193400707239143,-6.55718592390331,5.48326336919001e-11,4.52493847580202e-10
"SERPINA4",0.8,3966.2462499115,-1.7490243969413,0.196888778850991,-8.88331172120782,6.48987761280503e-19,1.47049894615258e-17
"TCHH",0.8,8.53917776412856,-2.02122147280119,0.229119015828414,-8.82170982401077,1.12725056211005e-18,2.48251511206768e-17
"CENPO",0.8,50.9574898672527,1.3129238997158,0.164167121984226,7.99748380703142,1.26987468787499e-15,1.92723719610202e-14
"LINC00402",0.8,7.33689327461182,-1.75246681675233,0.304334297169334,-5.75836122662587,8.49344497250927e-09,5.12500186043725e-08
"LILRA5",0.8,17.672432422483,-1.84881739323833,0.240034024615679,-7.70231385404001,1.33624191668858e-14,1.76136399804263e-13
"RP11-273G15.2",0.8,19.6886822064664,-1.5832733723498,0.279035091901004,-5.6741012808221,1.39418633034161e-08,8.17487374318999e-08
"PM20D2",0.8,277.399937207634,1.28855772530739,0.133745791053516,9.63437963286487,5.72366742746142e-22,1.95142126094952e-20
"LAPTM4B",0.8,1398.15165026544,2.03027414558982,0.198892406590913,10.2079017514517,1.82774490616063e-24,8.59099256216084e-23
"CLEC12A",0.8,38.9611611888373,-1.48671305026819,0.247105818788304,-6.0165036078809,1.78224527967694e-09,1.18930992152667e-08
"OTUB2",0.8,33.9310233057299,1.33981894919362,0.154393202069462,8.67796594173124,4.02909648111592e-18,8.34192406154351e-17
"ST6GALNAC1",0.8,5.84609184058737,-1.92215588817487,0.354440367542224,-5.42307272025352,5.85831451236259e-08,3.12701800726035e-07
"HINT2",0.8,325.636931936393,-1.07844688330068,0.117447774565914,-9.18235264385904,4.21774016456387e-20,1.11785507573222e-18
"MCM4",0.8,525.315543993558,1.99869211382573,0.16174253588407,12.3572448206099,4.45153859161674e-35,1.11472666387313e-32
"C14orf105",0.8,460.89322559875,-1.0307693419601,0.157288213481014,-6.55337942460973,5.62493536344696e-11,4.63263743797582e-10
